taskset,arrival_mode,policy,policy_family,baseline_name,representative_systems,makespan_s,mean_flow_s,p90_flow_s,completed_jobs,candidate_vs_policy_makespan,candidate_vs_policy_mean_flow,profiles
q01_gpu_bound_llm_inference,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",2339.9621544155675,0.24543579220835535,0.2647296137309212,160,1.0000150779653945,1.1681529162562452,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",2339.9268730791496,0.2101058763735661,0.22662239681713459,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 1}"
q01_gpu_bound_llm_inference,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",2339.9268730791496,0.2101058763735661,0.22662239681713459,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 1}"
q01_gpu_bound_llm_inference,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",2339.9268730791496,0.2101058763735661,0.22662239681713459,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 1}"
q01_gpu_bound_llm_inference,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2339.9268730791496,0.2101058763735661,0.22662239681713459,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 1}"
q01_gpu_bound_llm_inference,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2339.9268730791496,0.2101058763735661,0.22662239681713459,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 1}"
q01_gpu_bound_llm_inference,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2339.9268730791496,0.2101058763735661,0.22662239681713459,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 1}"
q01_gpu_bound_llm_inference,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2339.9268730791496,0.2101058763735661,0.22662239681713459,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],1320.027590490622,136.82016216437282,679.7504446661075,176,1.1719230830372123,1.1894298507246521,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 3, ""gpu_llm_distilgpt2"": 3}"
q01_gpu_model_portfolio,static,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],1126.377327656671,115.03003904014689,569.1484073861047,176,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",1251.3693483483687,155.47743312960364,645.5620804032425,176,1.1109681610439839,1.3516246228112652,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",1126.377327656671,115.03039899766237,569.1484073861047,176,1.0,1.000003129247964,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",1126.377327656671,115.00846257111938,569.1484073861047,176,1.0,0.9998124275258223,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",1134.4660383583757,132.2182470004663,581.7184228966769,176,1.0071811732206406,1.1494236471076962,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 4, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",1095.8253438340196,151.0373756073128,633.5327171529834,176,0.9728758888584768,1.3130255094027998,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",1126.377327656671,115.00978535861984,569.1484073861047,176,1.0,0.9998239270220539,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",1095.8253438340196,151.0373756073128,633.5327171529834,176,0.9728758888584768,1.3130255094027998,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1109.3706480895235,131.5756603674629,584.2297290578873,176,0.9849014365350123,1.1438373964346946,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 4, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1126.377327656671,115.00978535861984,569.1484073861047,176,1.0,0.9998239270220539,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1095.8253438340196,151.0373756073128,633.5327171529834,176,0.9728758888584768,1.3130255094027998,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1126.377327656671,115.00978535861984,569.1484073861047,176,1.0,0.9998239270220539,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],2684.200247510334,44.66703671073732,224.20239800769147,176,1.0,2.239867973408425,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 3, ""gpu_llm_distilgpt2"": 3}"
q01_gpu_model_portfolio,poisson,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],2684.200247510334,19.94181676822993,93.75295969152316,176,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",2684.200247510334,99.25476869707852,537.5167296249981,176,1.0,4.977217966178743,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",2684.200247510334,19.961155055361516,93.75295969152316,176,1.0,1.0009697354737705,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",2682.1619053067316,19.41492183769087,93.75295969152316,176,0.9992406147024637,0.9735783887364526,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",2684.200247510334,52.68167486151149,269.8355491805153,176,1.0,2.641769076197745,"{""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 4, ""gpu_llm_distilgpt2"": 10}"
q01_gpu_model_portfolio,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",2682.1619053067316,27.278787364033327,125.93226313041106,176,0.9992406147024637,1.3679188652205552,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",2682.1619053067316,19.41492183769087,93.75295969152316,176,0.9992406147024637,0.9735783887364526,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",2682.1619053067316,27.278787364033327,125.93226313041106,176,0.9992406147024637,1.3679188652205552,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2682.1619053067316,27.09637472582354,126.81865142378558,176,0.9992406147024637,1.358771622502911,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 4, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2682.1619053067316,19.41492183769087,93.75295969152316,176,0.9992406147024637,0.9735783887364526,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2682.1619053067316,27.278787364033327,125.93226313041106,176,0.9992406147024637,1.3679188652205552,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 8, ""gpu_llm_distilgpt2"": 1}"
q01_gpu_model_portfolio,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2682.1619053067316,19.41492183769087,93.75295969152316,176,0.9992406147024637,0.9735783887364526,"{""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1}"
q10_cpu_host_bound,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],7316.850636808872,3684.103902028207,6519.705126466464,256,1.538921896691465,1.5346512572206448,"{""cpu_heavy_local_bench"": 9}"
q10_cpu_host_bound,static,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4754.530202305524,2400.61309349224,4249.5083014417305,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],7407.1170095597845,1869.6651557033588,3017.3110325338844,256,1.5408307051913013,3.281242256813829,"{""cpu_heavy_local_bench"": 9}"
q10_cpu_host_bound,poisson,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q10_cpu_host_bound,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",4807.22313269332,569.804058758786,816.9250064736029,256,1.0,1.0,"{""cpu_heavy_local_bench"": 8}"
q11_cpu_gpu_coupled,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],45208.834622527254,22811.48820627998,39957.10835189053,160,1.174866700297825,1.17615350736516,"{""hybrid_rl_resac_ant"": 5}"
q11_cpu_gpu_coupled,static,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],38479.969354027104,19394.9922892146,34574.884412275635,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",38479.969354027104,19394.9922892146,34574.884412275635,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",38479.969354027104,19394.9922892146,34574.884412275635,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",38336.361272963004,19396.759862871768,34397.753917475515,160,0.9962679782890973,1.0000911355689557,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",38479.969354027104,19394.9922892146,34574.884412275635,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",38382.36540147021,19394.382264511118,34574.884412275635,160,0.997463512726351,0.9999685473087906,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",38382.36540147021,19394.382264511118,34574.884412275635,160,0.997463512726351,0.9999685473087906,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",38382.36540147021,19394.382264511118,34574.884412275635,160,0.997463512726351,0.9999685473087906,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38382.36540147021,19394.382264511118,34574.884412275635,160,0.997463512726351,0.9999685473087906,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38382.36540147021,19394.382264511118,34574.884412275635,160,0.997463512726351,0.9999685473087906,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38382.36540147021,19394.382264511118,34574.884412275635,160,0.997463512726351,0.9999685473087906,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38382.36540147021,19394.382264511118,34574.884412275635,160,0.997463512726351,0.9999685473087906,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],45337.75302883855,21559.110494658707,38254.949043891815,160,1.1839772903637016,1.1878109633960217,"{""hybrid_rl_resac_ant"": 5}"
q11_cpu_gpu_coupled,poisson,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],38292.75561097242,18150.287511255105,32474.826174056758,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",38292.75561097242,18150.287511255105,32474.826174056758,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",38292.75561097242,18150.287511255105,32474.826174056758,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",38135.90389462446,18147.444777405122,32305.500623453616,160,0.9959038801505575,0.9998433780264793,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",38292.75561097242,18150.287511255105,32474.826174056758,160,1.0,1.0,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",38184.51587184917,18145.68940235455,32467.78139701385,160,0.9971733624964763,0.9997466646796805,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",38184.51587184917,18145.68940235455,32467.78139701385,160,0.9971733624964763,0.9997466646796805,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",38184.51587184917,18145.68940235455,32467.78139701385,160,0.9971733624964763,0.9997466646796805,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38184.51587184917,18145.68940235455,32467.78139701385,160,0.9971733624964763,0.9997466646796805,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38184.51587184917,18145.68940235455,32467.78139701385,160,0.9971733624964763,0.9997466646796805,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38184.51587184917,18145.68940235455,32467.78139701385,160,0.9971733624964763,0.9997466646796805,"{""hybrid_rl_resac_ant"": 2}"
q11_cpu_gpu_coupled,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",38184.51587184917,18145.68940235455,32467.78139701385,160,0.9971733624964763,0.9997466646796805,"{""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],33726.8011168353,6148.918588439554,20568.290059226005,496,1.1736304798300428,1.2743036031784778,"{""cpu_heavy_local_bench"": 9, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 3, ""gpu_llm_distilgpt2"": 3, ""hybrid_rl_resac_ant"": 5}"
