assigned_node,assigned_node_bucket,assignment_lane_id,boundary_closed_profiles,equivalent_nodes,eta_source_required,family,hardware_group,legacy_limits_bypassed,logical_node,logical_node_bucket,measured_profiles,missing_profiles,node,node_bucket,notes,priority,profile_ladder,quadrant,resident_mix,resource_kind,resource_state,row_id,runner,stable_gate,status,tier,workload_env,workload_key
jtl110cpu2,jtl110cpu2:cpu_jtl110_128c,cpu_jtl110_spillover,,,tqdm/progress,freqduet_cpu,cpu_jtl110_128c,true,jtl110cpu,jtl110cpu:cpu_jtl110_128c,,"1,2,4,8,16,32,64,96,128,180,192",jtl110cpu2,jtl110cpu2:cpu_jtl110_128c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Escalate until stable row or capacity boundary. Assigned by full_factorial_parallel_probe_plan from logical node jtl110cpu to physical node jtl110cpu2.,required,"1,2,4,8,16,32,64,96,128,180,192",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_jtl110_128c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|full_loaded|same_workload_to_capacity_boundary,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T0_core_curve,freqduet,freqduet_cpu_ablation_c17_32
